14.566655	-39.746404	-0.544568	0.063032
-15.536814	-39.707533	-0.335353	0.006959
-14.462810	-39.692833	-0.162889	0.020962
-13.445195	-39.754694	-0.224731	0.034156
-12.379779	-39.688049	-0.110036	0.036579
-11.395967	-39.716339	0.219644	0.044426
-10.232643	-39.682895	0.270774	0.009062
-9.104845	-39.697800	0.170546	0.015820
-8.115565	-39.712697	-0.018760	0.009426
-7.107257	-39.666591	-0.206714	0.032717
-5.973612	-39.669409	-0.261121	0.022747
-4.960578	-39.668279	-0.121332	0.019046
-3.979233	-39.642654	-0.137572	0.027191
-2.995461	-39.685993	-0.081860	0.037743
-2.033464	-39.609758	-0.042846	0.040682
-0.915410	-39.570049	0.031797	0.048924
-0.026745	-39.695891	-0.405146	0.113325
1.057032	-39.630004	-0.480873	0.035512
2.180294	-39.660895	-0.395628	0.013551
3.299809	-39.768576	-0.149380	0.076173
4.255808	-39.741380	0.049531	0.032578
5.354880	-39.747958	-0.043290	0.033469
6.366448	-39.677360	-0.217555	0.018583
7.367163	-39.694850	0.221972	0.010884
8.424474	-39.643821	0.337675	0.010104
9.475281	-39.715035	0.130120	0.035743
10.401228	-39.709234	-0.044689	0.043456
11.491512	-39.672032	-0.327736	0.010062
12.483403	-39.674866	-0.096463	0.020487
13.497949	-39.705767	-0.461173	0.066644
15.095819	-38.995419	-0.149826	0.064108
-15.006587	-38.916879	0.147762	0.016520
-14.010612	-38.976368	0.234870	0.034759
-13.032191	-38.879456	-0.224766	0.059645
-11.886023	-38.807224	-0.061534	0.066784
-10.782093	-38.899484	-0.036732	0.013629
-9.618886	-38.907176	0.015958	0.029507
-8.519763	-38.878637	-0.064391	0.049323
-7.517440	-38.886741	0.293783	0.035340
-6.424440	-38.814743	-0.184021	0.092732
-5.504834	-38.858745	0.238161	0.013467
-4.501442	-38.806762	-0.135245	0.012140
-3.443617	-38.809185	-0.057653	0.020700
-2.457489	-38.891140	-0.219774	0.023529
-1.431563	-38.835993	-0.453232	0.008475
-0.377303	-38.849045	-0.570897	0.030063
0.582105	-38.837619	-0.483831	0.022680
1.615791	-38.952786	-0.375485	0.047943
2.673953	-38.904975	-0.061088	0.025751
3.765354	-38.869228	-0.011529	0.018283
4.847898	-38.909153	-0.006677	0.017704
5.789430	-38.866881	-0.037456	0.040228
6.856057	-38.893020	0.061361	0.005454
7.918359	-38.865550	-0.158677	0.010464
8.938501	-38.887819	-0.222480	0.007896
9.953000	-38.864582	-0.178000	0.009274
11.017016	-38.874513	-0.183026	0.015795
12.057785	-38.858472	0.029252	0.019723
13.001333	-38.856054	-0.295970	0.013241
14.085480	-38.814433	-0.553559	0.076754
14.512401	-38.128194	-0.048388	0.057786
-15.554281	-38.118261	-0.091940	0.017362
-14.454270	-38.141498	-0.084718	0.067930
-13.505081	-38.110557	0.219895	0.022557
-12.443616	-38.144567	0.302195	0.043523
-11.336094	-38.091298	0.407069	0.014350
-10.242739	-38.054966	0.263016	0.017148
-9.174618	-38.045976	0.276225	0.019930
-8.090318	-38.042915	0.134782	0.004787
-7.067717	-38.015593	0.036349	0.005213
-6.050224	-37.975691	-0.133007	0.011067
-5.074324	-38.003620	-0.357029	0.028295
-3.991860	-38.048220	-0.378184	0.007440
-2.952029	-38.034080	-0.201992	0.010662
-1.929499	-38.070057	0.000758	0.016414
-0.805891	-38.089329	-0.214308	0.063275
0.153514	-37.961755	-0.398400	0.064045
1.140765	-38.074659	-0.446534	0.011345
2.207131	-38.109549	-0.463239	0.022476
3.236953	-38.050812	-0.264511	0.018941
4.357095	-38.053858	-0.256683	0.018851
5.370648	-38.048512	-0.489316	0.028729
6.349118	-38.124037	-0.368333	0.016174
7.340335	-38.086041	-0.185780	0.019775
8.469293	-38.125102	-0.201080	0.040293
9.424070	-38.070418	0.067423	0.010808
10.464556	-38.028503	0.054541	0.011539
11.485848	-38.058054	-0.387940	0.009209
12.545332	-38.024899	-0.082056	0.012106
13.534948	-38.040624	-0.371893	0.011224
15.109517	-37.252603	0.001327	0.018368
-15.127726	-37.262341	0.045226	0.052373
-14.099792	-37.242381	0.101343	0.057039
-13.017776	-37.262889	0.206639	0.008029
-11.963154	-37.280742	0.220134	0.022880
-10.842283	-37.323946	0.167328	0.018492
-9.663414	-37.282025	0.411730	0.052623
-8.715186	-37.222757	0.114805	0.022495
-7.623741	-37.185319	-0.169419	0.008305
-6.642004	-37.144797	-0.264290	0.031973
-5.665605	-37.197600	-0.487898	0.065831
-4.499554	-37.287359	-0.144744	0.025088
-3.428758	-37.235332	-0.120144	0.017314
-2.347474	-37.223784	0.091600	0.035376
-1.358421	-37.262582	-0.027326	0.012745
-0.382824	-37.225032	-0.219342	0.040837
