-14.537015499999999 	 -32.444045
-14.085663 	 -33.221854
-14.540743500000001 	 -34.0044625
-15.051994 	 -34.823691499999995
-14.519379 	 -35.62611
-15.0527195 	 -36.455338499999996
-14.613759 	 -37.252361
-15.004275499999999 	 -38.1298795
-14.508599499999999 	 -38.9466235
-14.999811999999999 	 -39.700182999999996
-13.5102655 	 -32.4580405
-13.009284000000001 	 -33.238193
-13.507979500000001 	 -34.056592499999994
-13.9763295 	 -34.8383945
-13.4882885 	 -35.642247
-14.0245175 	 -36.460969
-13.558784 	 -37.252635
-13.979675499999999 	 -38.1260275
-13.5214015 	 -38.927912
-13.9540025 	 -39.723763500000004
-12.425896999999999 	 -32.4494525
-11.9092965 	 -33.2145005
-12.4270625 	 -34.080053
-12.9330265 	 -34.846839
-12.428776 	 -35.661578
-13.0137405 	 -36.4659615
-12.490465 	 -37.2718155
-12.974348500000001 	 -38.127562
-12.459107 	 -38.84334
-12.912486999999999 	 -39.721371500000004
-11.3434815 	 -32.3996875
-10.799762 	 -33.2406795
-11.3490045 	 -34.049731
-11.8923615 	 -34.85243800000001
-11.331916 	 -35.6661085
-11.9352555 	 -36.5197175
-11.402718499999999 	 -37.302344
-11.889855 	 -38.1179325
-11.334057999999999 	 -38.853353999999996
-11.887872999999999 	 -39.702194
-10.3088305 	 -32.424553
-9.768929 	 -33.2641555
-10.311689000000001 	 -34.0445795
-10.794993999999999 	 -34.8313515
-10.2650805 	 -35.623768
-10.792053 	 -36.5570615
-10.252848499999999 	 -37.3029855
-10.7894165 	 -38.073132
-10.2004895 	 -38.90333
-10.814305000000001 	 -39.699617
-9.264313999999999 	 -32.4880365
-8.768460000000001 	 -33.2460645
-9.2606415 	 -34.0515475
-9.7594975 	 -34.827580999999995
-9.229995500000001 	 -35.603176500000004
-9.7345115 	 -36.484967499999996
-9.1893 	 -37.252391
-9.708678500000001 	 -38.050471
-9.0693245 	 -38.892906499999995
-9.668744 	 -39.6903475
-8.2336805 	 -32.4831865
-7.7071545 	 -33.261284
-8.205256 	 -34.0521935
-8.7021555 	 -34.830696
-8.1776995 	 -35.600465
-8.710269 	 -36.3900715
-8.169463499999999 	 -37.204038
-8.632468 	 -38.0444455
-8.018601499999999 	 -38.882689
-8.610205 	 -39.705248499999996
-7.201636499999999 	 -32.487094
-6.653015 	 -33.305414
-7.178317 	 -34.047202
-7.659304499999999 	 -34.8130375
-7.114309499999999 	 -35.566464999999994
-7.629785 	 -36.343162
-7.1328724999999995 	 -37.165058
-7.5790175 	 -38.029254
-6.97094 	 -38.850742
-7.611411 	 -39.689644
-6.1436285 	 -32.485803000000004
-5.621634 	 -33.274232
-6.1788905 	 -33.9859345
-6.634826 	 -34.785385000000005
-6.065035999999999 	 -35.584877
-6.5902175 	 -36.3574795
-6.1538045 	 -37.1711985
-6.5589705 	 -37.995642000000004
-5.964637 	 -38.836743999999996
-6.5404345 	 -39.668
-5.102499 	 -32.4270005
-4.565537 	 -33.1989105
-5.147327499999999 	 -33.963306
-5.575903500000001 	 -34.788851
-5.01243 	 -35.64733
-5.5650095 	 -36.437955
-5.0825795 	 -37.2424795
-5.562274 	 -37.9896555
-5.003138 	 -38.832753499999995
-5.4670950000000005 	 -39.668844
-4.037701 	 -32.416867499999995
-3.5015375 	 -33.199371
-4.035635 	 -34.004577
-4.556604 	 -34.821387
-3.9705905 	 -35.652567000000005
-4.5324215 	 -36.510502
-3.964156 	 -37.261345500000004
-4.533092 	 -38.02592
-3.9725295000000003 	 -38.8079735
-4.469905499999999 	 -39.6554665
-2.992778 	 -32.465163000000004
-2.4537595000000003 	 -33.242962
-2.9631945 	 -34.1010215
-3.541784 	 -34.8725655
-2.9629965 	 -35.666976500000004
-3.4788705 	 -36.5049285
-2.888116 	 -37.229558
-3.4719445 	 -38.04115
-2.950553 	 -38.850162499999996
-3.4873469999999998 	 -39.6643235
-1.9623805 	 -32.4415495
-1.413687 	 -33.2562335
-1.9126595000000002 	 -34.1149165
-2.4560535000000003 	 -34.90595
-1.9493665 	 -35.673967000000005
-2.414466 	 -36.450933
-1.8529475 	 -37.243183
