14.330025	-15.598221	0.001812	0.042038
15.449098	-15.573236	0.201584	0.015470
-15.555071	-15.587959	0.083714	0.020576
-14.341462	-15.588430	-0.041128	0.064181
-13.348866	-15.613836	0.198131	0.035138
-12.285056	-15.570664	0.104039	0.043719
-11.160959	-15.512322	0.113289	0.058210
-10.167413	-15.533228	0.152052	0.042434
-9.237019	-15.611512	0.033348	0.106814
-8.102878	-15.482414	0.262982	0.066943
-7.071362	-15.561205	0.239748	0.004979
-6.046358	-15.621614	0.133029	0.008977
-4.960529	-15.673742	-0.277157	0.029614
-3.815202	-15.728125	-0.340326	0.030649
-2.787600	-15.759370	-0.254668	0.034081
-1.571942	-15.855651	-0.273886	0.069774
-0.498571	-15.892714	-0.145863	0.083201
0.488255	-15.749265	0.044551	0.034186
1.476629	-15.754704	0.008547	0.030202
2.505580	-15.782329	0.177190	0.051422
3.626768	-15.821496	-0.038576	0.031913
4.654653	-15.673181	0.167012	0.094417
5.754349	-15.780563	0.248006	0.037197
6.794632	-15.793695	0.245310	0.026269
7.833474	-15.770339	0.375132	0.015183
8.978767	-15.778956	0.107399	0.016126
10.048438	-15.850746	-0.039800	0.013130
11.056739	-15.857929	0.108406	0.058322
12.186794	-15.796250	0.357409	0.039464
13.338851	-15.696279	0.139955	0.018799
14.921987	-14.827611	-0.289955	0.006901
-16.011596	-14.790427	0.017780	0.042046
-14.981718	-14.788755	0.222152	0.019959
-13.923395	-14.786711	0.270947	0.032959
-12.803817	-14.650704	0.127402	0.052545
-11.807070	-14.700044	0.123364	0.030786
-10.718986	-14.605827	0.099505	0.033259
-9.772044	-14.663292	-0.085754	0.012227
-8.765918	-14.683518	-0.034850	0.050432
-7.568810	-14.729975	-0.022567	0.036498
-6.544805	-14.807140	-0.115716	0.018162
-5.523174	-14.800689	-0.186427	0.008466
-4.449550	-14.740490	-0.242476	0.093902
-3.262372	-14.888147	-0.376518	0.019172
-2.121340	-15.007045	-0.377331	0.093316
-1.112715	-15.010123	-0.102926	0.013870
-0.112924	-14.995284	-0.035860	0.029861
1.012860	-14.975394	0.169103	0.039938
2.090102	-14.926282	0.097848	0.074284
3.062876	-15.104325	0.102019	0.140533
4.196954	-14.954406	-0.168758	0.043890
5.256577	-14.993760	0.057237	0.033978
6.313306	-14.859609	0.040320	0.071137
7.335768	-14.890425	-0.008941	0.022875
8.437835	-14.930529	0.278207	0.006042
9.503019	-15.000485	-0.099726	0.011632
10.622111	-15.058631	0.194373	0.040799
11.681623	-14.972317	0.134305	0.011177
12.758024	-14.952018	-0.150094	0.015104
13.835506	-14.919616	-0.397880	0.030949
14.364480	-14.110005	0.150137	0.022447
15.500968	-14.081654	0.114366	0.025502
-15.530370	-13.911234	0.178839	0.034473
-14.418058	-13.913978	-0.098185	0.012215
-13.391583	-13.903957	0.056992	0.011738
-12.321250	-13.814769	-0.032661	0.014488
-11.280509	-13.765529	0.047448	0.022564
-10.340981	-13.780501	-0.170989	0.031977
-9.284863	-13.852956	0.083981	0.019129
-8.198100	-13.919592	0.066543	0.046212
-7.146812	-13.911255	-0.063446	0.011047
-6.051658	-13.960930	-0.053820	0.008457
-4.964556	-13.973597	0.114715	0.028340
-3.823587	-14.041531	0.013050	0.028087
-2.711924	-14.147162	-0.300337	0.069568
-1.793526	-14.066415	-0.057551	0.136870
-0.702494	-14.078497	0.025104	0.062891
0.309041	-14.199905	0.296814	0.069483
1.431837	-14.130471	0.340557	0.024941
2.613081	-14.090191	0.244299	0.082684
3.582708	-14.234672	0.280294	0.072750
4.691512	-14.203600	0.198309	0.003661
5.794887	-14.194842	0.223509	0.011661
6.853264	-14.134698	0.235965	0.013331
7.959045	-14.087979	0.108079	0.036401
9.032076	-14.071849	-0.068201	0.043762
10.080378	-14.237685	-0.100685	0.082515
11.145285	-14.081746	-0.025369	0.054784
12.273599	-14.139006	-0.092451	0.043684
13.344662	-14.029950	-0.046541	0.090994
14.939968	-13.373143	-0.143713	0.066874
16.032089	-13.187100	-0.196032	0.020200
-14.950029	-13.078175	0.049526	0.050293
-13.955244	-13.078165	-0.205634	0.005896
-12.916882	-13.008415	-0.187475	0.011602
-11.819843	-13.011389	0.013453	0.016409
-10.794761	-12.916385	-0.369573	0.021369
-9.781334	-12.956613	-0.018132	0.011667
-8.685013	-12.931635	-0.096512	0.056745
-7.778104	-13.088977	-0.135505	0.143539
-6.644647	-13.135172	-0.070386	0.048822
-5.499206	-13.072583	-0.274751	0.059221
-4.444877	-13.303869	-0.094498	0.129000
-3.352203	-13.236062	-0.049552	0.021020
-2.231691	-13.212506	-0.160643	0.066109
-1.135680	-13.335163	0.031527	0.039252
-0.191114	-13.298462	0.293922	0.036695
0.904254	-13.397602	0.280511	0.042585
1.977515	-13.300265	0.378152	0.025968
3.130646	-13.277692	0.410727	0.078142
4.132237	-13.456473	-0.001685	0.035632
5.220393	-13.460234	-0.188629	0.011609
6.289727	-13.483928	-0.228289	0.016513
7.358229	-13.438334	-0.182429	0.041837
8.450905	-13.274848	-0.267406	0.035679
9.525271	-13.330686	-0.157738	0.030745
10.513782	-13.293622	-0.482622	0.090695
11.635044	-13.302891	-0.416703	0.027605
12.692390	-13.279420	-0.413265	0.034306
13.767433	-13.367967	-0.292186	0.057812
14.361290	-12.485060	-0.208387	0.043572
15.399473	-12.441156	-0.300773	0.019867
-15.639571	-12.391089	-0.225778	0.043705
-14.505323	-12.215357	-0.272874	0.036743
-13.463461	-12.236717	-0.077996	0.007982
-12.464233	-12.201305	0.137389	0.032299
-11.304252	-12.168226	0.224026	0.013658
-10.231612	-12.043848	-0.069070	0.048045
-9.158470	-12.112367	0.241776	0.015264
-8.129691	-12.095645	0.075888	0.054993
-7.027385	-12.235448	0.094917	0.029121
-6.035582	-12.262038	-0.387170	0.030315
-4.958340	-12.274727	-0.053527	0.036241
-3.892241	-12.372999	-0.156523	0.018795
-2.820833	-12.438598	-0.282565	0.038755
-1.588635	-12.497393	-0.400288	0.071725
-0.605261	-12.541126	-0.071688	0.018009
0.369958	-12.524153	0.037984	0.028329
1.372018	-12.679237	-0.064236	0.166998
2.455718	-12.471303	-0.079425	0.092406
3.577215	-12.571977	-0.089566	0.018746
4.725398	-12.694759	0.218101	0.012628
5.837411	-12.788905	0.271822	0.047511
6.886049	-12.742830	0.236127	0.053715
7.848167	-12.526466	-0.027857	0.074114
8.917567	-12.574637	0.185862	0.020503
10.025362	-12.637501	0.164683	0.055291
11.136997	-12.633015	0.191616	0.062811
12.168479	-12.548333	0.052611	0.002789
13.235960	-12.513185	0.086133	0.017430
14.805792	-11.581477	-0.466675	0.098033
15.915848	-11.641904	-0.110595	0.034529
-15.057411	-11.469122	-0.204730	0.023534
-14.049573	-11.381845	-0.294121	0.012209
-12.986499	-11.385310	-0.093028	0.016920
-11.880788	-11.431867	0.063620	0.024698
-10.799466	-11.311684	0.046688	0.015460
-9.719212	-11.262084	0.141622	0.016690
-8.631377	-11.290982	0.097328	0.014555
-7.497667	-11.358950	-0.150030	0.019258
-6.380565	-11.353587	-0.097241	0.066015
-5.396399	-11.458092	-0.546479	0.022870
-4.356535	-11.502296	-0.268494	0.013731
-3.259440	-11.554489	-0.320332	0.011601
-2.178054	-11.654539	-0.324710	0.020341
-1.172357	-11.712393	0.002541	0.020214
-0.062274	-11.738428	0.028203	0.022344
0.961970	-11.741240	0.260461	0.016186
1.990108	-11.776024	0.295030	0.036100
3.032904	-11.781742	0.320639	0.019560
4.168627	-11.848873	0.319972	0.014511
5.243973	-11.967430	0.055618	0.027600
6.344909	-11.965328	0.033403	0.036970
7.371799	-11.791404	0.336245	0.067230
8.376273	-11.831466	0.563183	0.021680
9.509304	-11.758881	0.547978	0.070240
10.489318	-11.768238	0.181869	0.051074
11.633818	-11.816875	-0.053989	0.018664
12.683204	-11.775403	-0.234666	0.018332
13.767334	-11.814820	-0.385279	0.116811
14.313907	-10.846351	-0.264795	0.070563
15.433421	-10.871079	-0.320743	0.041575
-15.646140	-10.803507	-0.594919	0.050986
-14.565032	-10.579908	-0.153426	0.034077
-13.559551	-10.574298	-0.333913	0.029110
-12.457838	-10.685970	-0.337580	0.107400
-11.403527	-10.574605	-0.258060	0.036562
-10.170183	-10.497833	-0.404319	0.055711
-9.135221	-10.453783	-0.240284	0.023445
-8.078308	-10.600806	-0.127655	0.051135
-6.925496	-10.619745	-0.268909	0.040062
-5.869946	-10.516779	-0.348855	0.055154
-4.888010	-10.594583	-0.448609	0.045331
-3.726841	-10.608799	-0.464950	0.064866
-2.670341	-10.824094	-0.394596	0.023827
-1.637570	-10.846138	-0.074054	0.024492
-0.672682	-10.916821	0.065977	0.127671
0.529517	-10.963035	0.298194	0.050749
1.523608	-10.940475	-0.070779	0.041344
2.558674	-11.083942	0.010892	0.038541
3.708329	-11.100929	-0.018934	0.057033
4.756633	-11.084879	-0.099064	0.018933
5.698309	-11.114218	0.040925	0.038881
6.730396	-11.081769	-0.010541	0.049964
7.814768	-11.076178	-0.028833	0.026283
8.832647	-11.056784	0.077998	0.016157
9.914299	-11.051400	-0.099756	0.035053
11.019119	-11.096799	-0.140311	0.067600
12.178331	-11.004228	-0.092819	0.039962
13.213095	-10.875229	-0.310711	0.098539
14.827430	-10.049560	-0.730794	0.548679
15.878735	-10.067433	-0.657886	0.645572
-15.179626	-9.745227	-0.433358	1.656932
-14.082746	-9.631158	-0.311702	1.890701
-13.049241	-9.654081	-0.451952	1.805185
-11.906173	-9.715422	-0.662957	1.332901
-10.853710	-9.714932	-0.534675	1.370648
-9.663890	-9.646092	-0.483430	1.671319
-8.532851	-9.695406	-0.425916	1.275332
-7.552815	-9.726852	-0.320295	0.953092
-6.453887	-9.814269	-0.521002	0.524132
-5.332323	-9.704207	-0.486079	0.943046
-4.217430	-9.613424	-0.626925	1.511840
-3.122225	-9.968261	-0.493369	0.387005
-2.054232	-10.032441	-0.401925	0.246702
-0.930097	-10.092282	-0.287365	0.177965
0.055596	-10.255792	0.172882	0.117935
0.971434	-10.226813	-0.291609	0.059455
2.081070	-10.304867	-0.524472	0.078379
3.051490	-10.272832	-0.068972	0.049527
4.221032	-10.257402	0.013481	0.024528
5.266096	-10.269439	-0.060558	0.021359
6.269768	-10.247127	0.050248	0.021110
7.285889	-10.162582	-0.200018	0.064040
8.270324	-10.300622	0.039415	0.043143
9.339761	-10.238383	-0.146671	0.037092
10.440707	-10.156633	-0.369395	0.131308
11.473401	-10.205740	-0.490705	0.124488
12.602526	-10.176102	-0.620934	0.144060
