14.320157	-15.777236	0.222595	0.068848
15.389826	-15.639997	-0.092021	0.041109
-15.638423	-15.545733	0.177569	0.048642
-14.546334	-15.524014	0.026512	0.041947
-13.488650	-15.663579	0.162998	0.054455
-12.275459	-15.699477	0.216844	0.042859
-11.179186	-15.725478	0.032638	0.031136
-10.104363	-15.777800	0.094705	0.035671
-8.969306	-15.811720	-0.055966	0.109271
-7.982673	-15.665486	-0.403870	0.043852
-6.982611	-15.659917	0.031429	0.037647
-5.915903	-15.776215	0.094013	0.041636
-4.803312	-15.666284	0.215224	0.031651
-3.743193	-15.692439	0.161579	0.021824
-2.713005	-15.771044	0.058842	0.016115
-1.673663	-15.800147	-0.225146	0.005157
-0.598741	-15.809149	-0.159623	0.034725
0.494712	-15.718958	-0.124087	0.041014
1.568711	-15.664843	-0.156830	0.064116
2.716279	-15.861814	-0.382311	0.111367
3.838701	-15.878835	-0.244242	0.162787
4.740203	-15.875128	0.023440	0.028097
5.771828	-15.971380	0.129839	0.031212
6.808328	-15.888339	-0.071155	0.036594
7.967053	-15.990372	-0.176447	0.086884
8.969700	-15.860389	0.150190	0.045031
10.076366	-15.892538	0.201359	0.042285
11.185108	-15.833958	0.424354	0.018526
12.280768	-15.689779	0.462668	0.059388
13.335450	-15.765589	0.238303	0.012436
14.945408	-14.969888	0.514387	0.033740
15.983411	-14.878285	0.001965	0.013219
-14.969501	-14.774122	0.082508	0.038651
-14.030032	-14.655803	-0.239595	0.213177
-12.815842	-14.814225	-0.004777	0.060213
-11.694773	-14.787953	0.147419	0.014112
-10.640308	-14.856919	0.268897	0.007396
-9.531801	-14.909537	-0.130431	0.007504
-8.489892	-14.904047	-0.353370	0.018352
-7.453242	-14.868035	0.054794	0.015822
-6.401607	-14.844403	-0.126619	0.022209
-5.400625	-14.934503	0.007127	0.047145
-4.185245	-14.909630	-0.120463	0.056395
-3.066825	-14.935243	-0.002786	0.141293
-2.156492	-14.942715	-0.113365	0.016357
-1.157634	-14.975997	0.038873	0.024737
-0.189561	-14.905105	0.117512	0.079207
0.941776	-14.940896	0.214467	0.019695
2.099633	-14.890524	-0.025029	0.087603
3.127699	-15.063531	-0.110532	0.077492
4.149889	-15.002383	0.116588	0.123178
5.211117	-15.091754	0.403589	0.077541
6.290685	-15.033301	0.257329	0.051310
7.339226	-15.105460	0.209767	0.054053
8.434662	-15.020320	0.061216	0.041038
9.595337	-14.930484	0.001887	0.060060
10.690597	-15.036242	0.170766	0.028055
11.756679	-15.000546	0.032265	0.014591
12.867454	-14.970089	0.155846	0.034542
13.924661	-14.919311	0.415376	0.020996
14.448631	-14.120134	0.248836	0.006627
15.507938	-14.110879	0.361836	0.015997
-15.494285	-14.068520	0.276656	0.019503
-14.410274	-14.011767	0.473321	0.052725
-13.461080	-14.095604	0.260907	0.137213
-12.264992	-13.938094	0.251898	0.038383
-11.126748	-13.925919	0.214202	0.059235
-10.030778	-14.045024	0.097547	0.032766
-8.951152	-14.032448	-0.180977	0.028813
-7.970442	-13.941512	-0.032667	0.032670
-6.895481	-13.988852	-0.206283	0.012391
-5.944081	-14.069898	0.060305	0.038224
-4.795402	-14.129192	0.092044	0.040385
-3.781380	-14.088630	0.146170	0.046464
-2.686860	-14.044676	0.071481	0.025061
-1.692439	-14.034263	0.065062	0.032749
-0.596598	-14.065889	0.145491	0.021094
0.379304	-14.131580	0.266215	0.026434
1.487608	-14.233313	0.017364	0.058451
2.667895	-14.157275	-0.100341	0.050580
3.697882	-14.257939	-0.167000	0.043881
4.885093	-14.159831	0.134737	0.108537
5.916054	-14.183294	0.309572	0.044275
6.913236	-14.318602	-0.114470	0.049577
7.996031	-14.214179	0.205881	0.012370
9.117822	-14.173175	0.252625	0.025787
10.148388	-14.160833	0.162929	0.011104
11.153590	-14.222749	-0.105671	0.049782
12.241328	-14.172648	0.023196	0.029351
13.380131	-14.065258	0.380791	0.038838
14.968852	-13.352358	0.114098	0.011057
16.003736	-13.387768	-0.020920	0.049036
-14.966902	-13.400229	-0.142376	0.067678
-13.944166	-13.275628	0.199705	0.034494
-12.819270	-13.238491	-0.070514	0.040528
-11.697940	-13.210187	0.125664	0.027853
-10.636571	-13.251475	-0.024611	0.042512
-9.574774	-13.180866	0.039569	0.016217
-8.477779	-13.143851	0.072913	0.016306
-7.371364	-13.082893	-0.266588	0.062402
-6.372278	-13.153234	-0.283337	0.047445
-5.464060	-13.203682	-0.102208	0.084330
-4.265228	-13.301510	-0.169642	0.090752
-3.244556	-13.160979	0.134917	0.044133
-2.136388	-13.210421	0.284458	0.011530
-1.086193	-13.226975	0.105608	0.003199
-0.047590	-13.270003	0.164364	0.014371
1.020525	-13.414689	-0.021756	0.038830
2.067842	-13.368876	0.333997	0.028009
3.271505	-13.412146	0.327134	0.069668
4.280394	-13.482220	0.073700	0.069896
5.466335	-13.410633	-0.090237	0.058565
6.492993	-13.464483	-0.169825	0.048384
7.532331	-13.431447	0.072884	0.027837
8.592629	-13.433771	-0.115520	0.031813
9.657286	-13.266386	-0.132913	0.090828
10.716162	-13.346460	-0.043489	0.037944
11.795397	-13.318351	0.061097	0.039393
12.814227	-13.321521	-0.006266	0.057885
13.974283	-13.325038	0.008303	0.051054
14.500862	-12.634288	0.454414	0.023731
15.570225	-12.603971	0.266348	0.038800
-15.458701	-12.523824	0.140584	0.045938
